[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xd84b6aec4985e68ef5882de0b5d0b30992bb5057 | Analysis started at: 2024-11-10 07:37:08 AM
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0xd84b6aec4985e68ef5882de0b5d0b30992bb5057 | Return summary generated for createSwapTarget
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0xd84b6aec4985e68ef5882de0b5d0b30992bb5057 | Range graph generated
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0xd84b6aec4985e68ef5882de0b5d0b30992bb5057 | Processed function createSwapTarget
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0xd84b6aec4985e68ef5882de0b5d0b30992bb5057 | Value Range Analysis took 0.009784 seconds
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0xd84b6aec4985e68ef5882de0b5d0b30992bb5057 | Value Range Analysis finished
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0xd84b6aec4985e68ef5882de0b5d0b30992bb5057 | Storage dependency graph compostion started!
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0xd84b6aec4985e68ef5882de0b5d0b30992bb5057 | Storage dependency graph compostion finished!
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0xd84b6aec4985e68ef5882de0b5d0b30992bb5057 | Dependency detection started!
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0xd84b6aec4985e68ef5882de0b5d0b30992bb5057 | DAO dependency detected in file 0xd84b6aec4985e68ef5882de0b5d0b30992bb5057.sol in contract EthTokenToSmthSwaps in by composing functions createSwap and withdraw
[INFO] | 2024-11-10 07:37:12 AM | analyzer.0xd84b6aec4985e68ef5882de0b5d0b30992bb5057 | DAO dependency detected in file 0xd84b6aec4985e68ef5882de0b5d0b30992bb5057.sol in contract EthTokenToSmthSwaps in by composing functions createSwap and withdrawNoMoney
[INFO] | 2024-11-10 07:37:12 AM | analyzer.0xd84b6aec4985e68ef5882de0b5d0b30992bb5057 | DAO dependency detected in file 0xd84b6aec4985e68ef5882de0b5d0b30992bb5057.sol in contract EthTokenToSmthSwaps in by composing functions createSwap and withdrawOther
[INFO] | 2024-11-10 07:37:12 AM | analyzer.0xd84b6aec4985e68ef5882de0b5d0b30992bb5057 | DAO dependency detected in file 0xd84b6aec4985e68ef5882de0b5d0b30992bb5057.sol in contract EthTokenToSmthSwaps in by composing functions createSwap and refund
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0xd84b6aec4985e68ef5882de0b5d0b30992bb5057 | DAO dependency detected in file 0xd84b6aec4985e68ef5882de0b5d0b30992bb5057.sol in contract EthTokenToSmthSwaps in by composing functions createSwapTarget and withdraw
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0xd84b6aec4985e68ef5882de0b5d0b30992bb5057 | DAO dependency detected in file 0xd84b6aec4985e68ef5882de0b5d0b30992bb5057.sol in contract EthTokenToSmthSwaps in by composing functions createSwapTarget and withdrawNoMoney
[INFO] | 2024-11-10 07:37:14 AM | analyzer.0xd84b6aec4985e68ef5882de0b5d0b30992bb5057 | DAO dependency detected in file 0xd84b6aec4985e68ef5882de0b5d0b30992bb5057.sol in contract EthTokenToSmthSwaps in by composing functions createSwapTarget and withdrawOther
[INFO] | 2024-11-10 07:37:14 AM | analyzer.0xd84b6aec4985e68ef5882de0b5d0b30992bb5057 | DAO dependency detected in file 0xd84b6aec4985e68ef5882de0b5d0b30992bb5057.sol in contract EthTokenToSmthSwaps in by composing functions createSwapTarget and refund
[INFO] | 2024-11-10 07:37:14 AM | analyzer.0xd84b6aec4985e68ef5882de0b5d0b30992bb5057 | Dependency detection finished!
[INFO] | 2024-11-10 07:37:14 AM | analyzer.0xd84b6aec4985e68ef5882de0b5d0b30992bb5057 | Static Analysis took 6.364826 seconds
[INFO] | 2024-11-10 07:37:14 AM | analyzer.0xd84b6aec4985e68ef5882de0b5d0b30992bb5057 | Dependency exists
[INFO] | 2024-11-10 07:37:14 AM | analyzer.0xd84b6aec4985e68ef5882de0b5d0b30992bb5057 | Invoking symbolic executor!
[INFO] | 2024-11-10 07:37:21 AM | analyzer.0xd84b6aec4985e68ef5882de0b5d0b30992bb5057 | Symbolic execution took 6.997730 seconds
[INFO] | 2024-11-10 07:37:21 AM | analyzer.0xd84b6aec4985e68ef5882de0b5d0b30992bb5057 | Symbolic execution finished!
[INFO] | 2024-11-10 07:37:21 AM | analyzer.0xd84b6aec4985e68ef5882de0b5d0b30992bb5057 | Analysis finished!
[INFO] | 2024-11-10 07:37:21 AM | analyzer.0xd84b6aec4985e68ef5882de0b5d0b30992bb5057 | Analysis took 13.363323 seconds
[INFO] | 2024-11-10 07:37:21 AM | analyzer.0xd84b6aec4985e68ef5882de0b5d0b30992bb5057 | Analysis finished at: 2024-11-10 07:37:21 AM

real	0m15.337s
user	0m27.100s
sys	0m3.556s
