[INFO] | 2024-11-10 07:38:55 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Analysis started at: 2024-11-10 07:38:55 AM
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function getSettings
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for totalEthereumBalance
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for totalEthereumBalance
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function totalEthereumBalance
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function totalSupply
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function balanceOf
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for dividendsOf
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for dividendsOf
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function dividendsOf
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for sqrt
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for sqrt
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function sqrt
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Range graph generated
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for onlyStronghands
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for onlyStronghands
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function onlyStronghands
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for onlyBagholders
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for onlyBagholders
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function onlyBagholders
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for fallback
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for fallback
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Range graph generated
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function fallback
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for createProductionUnitTokenContract
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for createProductionUnitTokenContract
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Range graph generated
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function createProductionUnitTokenContract
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for productionUnitTokenContractCount
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for productionUnitTokenContractCount
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function productionUnitTokenContractCount
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for balanceOfTotalUnclaimedCookie
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for balanceOfTotalUnclaimedCookie
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function balanceOfTotalUnclaimedCookie
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for balanceOfUnclaimedCookie
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for balanceOfUnclaimedCookie
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function balanceOfUnclaimedCookie
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for approve
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for approve
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Range graph generated
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function approve
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for allowance
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for allowance
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function allowance
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for ethereumToTokens_
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for ethereumToTokens_
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function ethereumToTokens_
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for tokensToEthereum_
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for tokensToEthereum_
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function tokensToEthereum_
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for myTokens
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for myTokens
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function myTokens
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for myDividends
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for myDividends
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function myDividends
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for createProductionUnit1Beta
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for createProductionUnit1Beta
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Range graph generated
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function createProductionUnit1Beta
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for createProductionUnit2Beta
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for createProductionUnit2Beta
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Range graph generated
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function createProductionUnit2Beta
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for createProductionUnit3Beta
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for createProductionUnit3Beta
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Range graph generated
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function createProductionUnit3Beta
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function totalSupply
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for updatePlayersCookie
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for updatePlayersCookie
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Range graph generated
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function updatePlayersCookie
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function balanceOf
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for calculateTokensReceived
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for calculateTokensReceived
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function calculateTokensReceived
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for sellPrice
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for sellPrice
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function sellPrice
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for buyPrice
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for buyPrice
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function buyPrice
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for calculateEthereumReceived
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for calculateEthereumReceived
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function calculateEthereumReceived
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for withdraw
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for withdraw
[WARNING] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Can there be this kind of variables
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Range graph generated
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function withdraw
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for MoonInc
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for MoonInc
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Range graph generated
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function MoonInc
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for computeSellPrice
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for computeSellPrice
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function computeSellPrice
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for handleProductionIncrease
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for handleProductionIncrease
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Range graph generated
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function handleProductionIncrease
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for handleProductionDecrease
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for handleProductionDecrease
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Range graph generated
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function handleProductionDecrease
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for transfer
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for transfer
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Range graph generated
