[INFO] | 2024-09-29 03:54:24 AM | analyzer.require_manual_cases_copy | Analysis started at: 2024-09-29 03:54:24 AM
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_manual_cases_copy | Generating return summary for slitherConstructorVariables
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_manual_cases_copy | Return summary generated for slitherConstructorVariables
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_manual_cases_copy | Range graph generated
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_manual_cases_copy | Processed function slitherConstructorVariables
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_manual_cases_copy | Value Range Analysis took 0.007502 seconds
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_manual_cases_copy | Value Range Analysis finished
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_manual_cases_copy | Storage dependency graph compostion started!
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_manual_cases_copy | Storage dependency graph compostion finished!
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_manual_cases_copy | Dependency detection started!
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions bug_require and bug_require
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions bug_require_22 and bug_require_22
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions bug_require_22 and slither_2a
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions bug_require_22 and slither_2a_1
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions bug_require_22 and slither_2b
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions bug_require_22 and slither_2b_2
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions bug_require_22 and slither_2
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions bug_require_22 and slither_13
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions bug_require_22 and slither_32341
[INFO] | 2024-09-29 03:54:27 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions bug_require_22 and slither_3_DD
[INFO] | 2024-09-29 03:54:27 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions bug_require_22 and slither_3
[INFO] | 2024-09-29 03:54:27 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions bug_require_22 and slither_321
[INFO] | 2024-09-29 03:54:27 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions bug_require_22 and slither_12131
[INFO] | 2024-09-29 03:54:27 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions bug_require_22 and slither_n31
[INFO] | 2024-09-29 03:54:27 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions bug_require_22 and slither_31
[INFO] | 2024-09-29 03:54:27 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2b and bug_require_22
[INFO] | 2024-09-29 03:54:27 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2b and slither_2a
[INFO] | 2024-09-29 03:54:27 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2b and slither_2a_1
[INFO] | 2024-09-29 03:54:28 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2b and slither_2b
[INFO] | 2024-09-29 03:54:28 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2b and slither_2b_2
[INFO] | 2024-09-29 03:54:28 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2b and slither_2
[INFO] | 2024-09-29 03:54:28 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2b and slither_13
[INFO] | 2024-09-29 03:54:29 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2b and slither_32341
[INFO] | 2024-09-29 03:54:29 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2b and slither_3_DD
[INFO] | 2024-09-29 03:54:29 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2b and slither_123
[INFO] | 2024-09-29 03:54:30 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2b and slither_3
[INFO] | 2024-09-29 03:54:30 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2b and slither_321
[INFO] | 2024-09-29 03:54:30 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2b and slither_12131
[INFO] | 2024-09-29 03:54:31 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2b and slither_n31
[INFO] | 2024-09-29 03:54:31 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2b and slither_31
[INFO] | 2024-09-29 03:54:32 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2b and slither_318
[INFO] | 2024-09-29 03:54:32 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2b_2 and bug_require_22
[INFO] | 2024-09-29 03:54:32 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2b_2 and slither_2a
[INFO] | 2024-09-29 03:54:32 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2b_2 and slither_2a_1
[INFO] | 2024-09-29 03:54:33 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2b_2 and slither_2b
[INFO] | 2024-09-29 03:54:33 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2b_2 and slither_2b_2
[INFO] | 2024-09-29 03:54:34 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2b_2 and slither_2
[INFO] | 2024-09-29 03:54:34 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2b_2 and slither_13
[INFO] | 2024-09-29 03:54:35 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2b_2 and slither_32341
[INFO] | 2024-09-29 03:54:35 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2b_2 and slither_3_DD
[INFO] | 2024-09-29 03:54:35 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2b_2 and slither_123
[INFO] | 2024-09-29 03:54:36 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2b_2 and slither_3
[INFO] | 2024-09-29 03:54:36 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2b_2 and slither_321
[INFO] | 2024-09-29 03:54:37 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2b_2 and slither_12131
[INFO] | 2024-09-29 03:54:38 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2b_2 and slither_n31
[INFO] | 2024-09-29 03:54:38 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2b_2 and slither_31
[INFO] | 2024-09-29 03:54:39 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2b_2 and slither_318
[INFO] | 2024-09-29 03:54:39 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2 and bug_require_22
[INFO] | 2024-09-29 03:54:39 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2 and slither_2a
[INFO] | 2024-09-29 03:54:39 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2 and slither_2a_1
[INFO] | 2024-09-29 03:54:39 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2 and slither_2b
[INFO] | 2024-09-29 03:54:40 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2 and slither_2b_2
[INFO] | 2024-09-29 03:54:40 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2 and slither_2
[INFO] | 2024-09-29 03:54:40 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2 and slither_13
[INFO] | 2024-09-29 03:54:40 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2 and slither_32341
[INFO] | 2024-09-29 03:54:41 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2 and slither_3_DD
[INFO] | 2024-09-29 03:54:41 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2 and slither_3
[INFO] | 2024-09-29 03:54:41 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2 and slither_321
[INFO] | 2024-09-29 03:54:41 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2 and slither_12131
[INFO] | 2024-09-29 03:54:41 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2 and slither_n31
[INFO] | 2024-09-29 03:54:42 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_2 and slither_31
[INFO] | 2024-09-29 03:54:42 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_13 and bug_require_22
[INFO] | 2024-09-29 03:54:43 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_13 and slither_2a
[INFO] | 2024-09-29 03:54:43 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_13 and slither_2a_1
[INFO] | 2024-09-29 03:54:43 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_13 and slither_2b
[INFO] | 2024-09-29 03:54:44 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_13 and slither_2b_2
[INFO] | 2024-09-29 03:54:45 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_13 and slither_2
[INFO] | 2024-09-29 03:54:45 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_13 and slither_13
[INFO] | 2024-09-29 03:54:46 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_13 and slither_32341
[INFO] | 2024-09-29 03:54:46 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_13 and slither_3_DD
[INFO] | 2024-09-29 03:54:47 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_13 and slither_123
[INFO] | 2024-09-29 03:54:48 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_13 and slither_3
[INFO] | 2024-09-29 03:54:49 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_13 and slither_321
[INFO] | 2024-09-29 03:54:50 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_13 and slither_12131
[INFO] | 2024-09-29 03:54:50 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_13 and slither_n31
[INFO] | 2024-09-29 03:54:51 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_13 and slither_31
[INFO] | 2024-09-29 03:54:52 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_13 and slither_318
[INFO] | 2024-09-29 03:54:53 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_32341 and bug_require_22
[INFO] | 2024-09-29 03:54:53 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_32341 and slither_2a
[INFO] | 2024-09-29 03:54:54 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_32341 and slither_2a_1
[INFO] | 2024-09-29 03:54:54 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_32341 and slither_2b
[INFO] | 2024-09-29 03:54:55 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_32341 and slither_2b_2
[INFO] | 2024-09-29 03:54:55 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_32341 and slither_2
[INFO] | 2024-09-29 03:54:56 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_32341 and slither_13
[INFO] | 2024-09-29 03:54:57 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_32341 and slither_32341
[INFO] | 2024-09-29 03:54:58 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_32341 and slither_3_DD
[INFO] | 2024-09-29 03:54:58 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_32341 and slither_123
[INFO] | 2024-09-29 03:54:59 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_32341 and slither_3
[INFO] | 2024-09-29 03:55:00 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_32341 and slither_321
[INFO] | 2024-09-29 03:55:01 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_32341 and slither_12131
[INFO] | 2024-09-29 03:55:02 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_32341 and slither_n31
[INFO] | 2024-09-29 03:55:03 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_32341 and slither_31
[INFO] | 2024-09-29 03:55:03 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_3_DD and bug_require_22
[INFO] | 2024-09-29 03:55:04 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_3_DD and slither_2a
[INFO] | 2024-09-29 03:55:04 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_3_DD and slither_2a_1
[INFO] | 2024-09-29 03:55:04 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_3_DD and slither_2b
[INFO] | 2024-09-29 03:55:05 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_3_DD and slither_2b_2
[INFO] | 2024-09-29 03:55:05 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_3_DD and slither_2
[INFO] | 2024-09-29 03:55:06 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_3_DD and slither_13
[INFO] | 2024-09-29 03:55:07 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_3_DD and slither_32341
[INFO] | 2024-09-29 03:55:07 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_3_DD and slither_3_DD
[INFO] | 2024-09-29 03:55:07 AM | analyzer.require_manual_cases_copy | DAO dependency detected in file require_manual_cases_copy.sol in contract SimpleDAO in by composing functions slither_3_DD and slither_123
