[INFO] | 2024-11-10 07:37:07 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Analysis started at: 2024-11-10 07:37:07 AM
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Processed function balanceOf
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Generating return summary for Ownable
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Return summary generated for Ownable
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Range graph generated
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Processed function Ownable
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Processed function onlyOwner
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Generating return summary for Ownable
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Return summary generated for Ownable
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Range graph generated
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Processed function Ownable
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Generating return summary for Bounty
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Return summary generated for Bounty
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Range graph generated
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Processed function Bounty
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Generating return summary for validPurchase
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Return summary generated for validPurchase
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Processed function validPurchase
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Processed function onlyOwner
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Generating return summary for Ownable
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Return summary generated for Ownable
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Range graph generated
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Processed function Ownable
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Generating return summary for Bounty
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Return summary generated for Bounty
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Range graph generated
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Processed function Bounty
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Generating return summary for validPurchase
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Return summary generated for validPurchase
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Processed function validPurchase
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Processed function onlyOwner
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Generating return summary for getTokens
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Return summary generated for getTokens
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Range graph generated
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Processed function getTokens
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Generating return summary for getTokens
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Return summary generated for getTokens
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Range graph generated
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Processed function getTokens
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Generating return summary for drainRemainingTokens
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Return summary generated for drainRemainingTokens
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Processed function drainRemainingTokens
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Range graph generated
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Processed function transferOwnership
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Generating return summary for RealEstateCryptoFundBounty
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Return summary generated for RealEstateCryptoFundBounty
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Range graph generated
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Processed function RealEstateCryptoFundBounty
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Range graph generated
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Processed function transferOwnership
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Generating return summary for setBountyAmount
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Return summary generated for setBountyAmount
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Range graph generated
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Processed function setBountyAmount
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Range graph generated
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Processed function transferOwnership
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Generating return summary for setBountyAmount
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Return summary generated for setBountyAmount
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Range graph generated
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Processed function setBountyAmount
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Generating return summary for fallback
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Return summary generated for fallback
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Range graph generated
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Processed function fallback
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Generating return summary for fallback
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Return summary generated for fallback
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Range graph generated
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Processed function fallback
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Value Range Analysis took 0.011461 seconds
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Value Range Analysis finished
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Storage dependency graph compostion started!
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Storage dependency graph compostion finished!
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Dependency detection started!
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Dependency detection finished!
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Static Analysis took 1.531324 seconds
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Dependency does not exist
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Symbolic execution is not needed!
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Analysis finished!
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Analysis took 1.531657 seconds
[INFO] | 2024-11-10 07:37:08 AM | analyzer.0xb98de64d4dbe2956e80149e88ce9135bb05e9400 | Analysis finished at: 2024-11-10 07:37:08 AM
