[INFO] | 2024-11-10 07:37:06 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Analysis started at: 2024-11-10 07:37:06 AM
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Processed function acceptOwnership
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Generating return summary for constructor
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Return summary generated for constructor
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Processed function constructor
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Generating return summary for tokenFallback
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Return summary generated for tokenFallback
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Processed function tokenFallback
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Generating return summary for sendTo
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Return summary generated for sendTo
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Processed function sendTo
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Generating return summary for viewSentBonuses
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Return summary generated for viewSentBonuses
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Processed function viewSentBonuses
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Generating return summary for viewServiceReward
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Return summary generated for viewServiceReward
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Processed function viewServiceReward
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Processed function onlyOwner
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Generating return summary for onlyServer
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Return summary generated for onlyServer
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Processed function onlyServer
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Generating return summary for onlyDispatcher
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Return summary generated for onlyDispatcher
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Processed function onlyDispatcher
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Generating return summary for withdraw
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Return summary generated for withdraw
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Processed function withdraw
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Generating return summary for systemWithdraw
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Return summary generated for systemWithdraw
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Processed function systemWithdraw
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Generating return summary for serviceFeeWithdraw
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Return summary generated for serviceFeeWithdraw
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Processed function serviceFeeWithdraw
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Processed function transferOwnership
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Processed function transferOwnership
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Generating return summary for setServerAddress
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Return summary generated for setServerAddress
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Processed function setServerAddress
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Processed function transferOwnership
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Generating return summary for setServerAddress
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Return summary generated for setServerAddress
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Processed function setServerAddress
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Generating return summary for setDispatcherAddress
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Return summary generated for setDispatcherAddress
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Processed function setDispatcherAddress
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Generating return summary for registerUserWallet
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Return summary generated for registerUserWallet
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Processed function registerUserWallet
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Generating return summary for addBonus
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Return summary generated for addBonus
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Processed function addBonus
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Generating return summary for addUserBalance
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Return summary generated for addUserBalance
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Processed function addUserBalance
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Generating return summary for spendUserBalance
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Return summary generated for spendUserBalance
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Processed function spendUserBalance
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Generating return summary for addServiceReward
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Return summary generated for addServiceReward
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Processed function addServiceReward
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Value Range Analysis took 0.023970 seconds
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Value Range Analysis finished
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Storage dependency graph compostion started!
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Storage dependency graph compostion finished!
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Dependency detection started!
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Dependency detection finished!
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Static Analysis took 3.086070 seconds
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Dependency does not exist
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Symbolic execution is not needed!
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Analysis finished!
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Analysis took 3.086346 seconds
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x37e343f2cc245754595f1ae3656b460c35d636fb | Analysis finished at: 2024-11-10 07:37:09 AM

real	0m5.057s
user	0m5.003s
sys	0m1.158s
