[INFO] | 2024-11-10 07:40:15 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Analysis started at: 2024-11-10 07:40:15 AM
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function onlyOwner
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for profitOrgPay
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for profitOrgPay
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function profitOrgPay
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for mineToken
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for mineToken
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function mineToken
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function balanceOf
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for userRefund
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for userRefund
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function userRefund
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for lock
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for lock
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Range graph generated
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function lock
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for unLock
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for unLock
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Range graph generated
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function unLock
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for getEventId
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for getEventId
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Range graph generated
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function getEventId
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Range graph generated
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function onlyOwner
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for userRefund
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for userRefund
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function userRefund
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for lock
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for lock
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Range graph generated
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function lock
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for unLock
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for unLock
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Range graph generated
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function unLock
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for getEventId
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for getEventId
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Range graph generated
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function getEventId
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for SelectOne
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for SelectOne
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Range graph generated
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function SelectOne
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for uintToString
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for uintToString
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function uintToString
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Range graph generated
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function onlyOwner
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for calLoanAmount
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for calLoanAmount
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function calLoanAmount
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for calLoanAmount
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for calLoanAmount
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function calLoanAmount
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for _getAward
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for _getAward
Traceback (most recent call last):
  File "contractlint.py", line 100, in analyze_contracts
    generated_vrg = VRG(slither_obj, callgraph, sdg_objects, target_contracts, graph_dir, dump_graph, log)
  File "/root/sailfish/code/static_analysis/analysis/range_graph.py", line 74, in __init__
    self.setup()
  File "/root/sailfish/code/static_analysis/analysis/range_graph.py", line 162, in setup
    self.process_bottom_up(leaf_nodes, self.callgraph._callgraph)
  File "/root/sailfish/code/static_analysis/analysis/range_graph.py", line 194, in process_bottom_up
    self.process_nonleaf_functions(cfg_obj)
  File "/root/sailfish/code/static_analysis/analysis/range_graph.py", line 265, in process_nonleaf_functions
    self.generate_range_graph(cfg_obj, parameters, return_values)
  File "/root/sailfish/code/static_analysis/analysis/range_graph.py", line 324, in generate_range_graph
    self.process_statevar_assignment(cfg_obj, parameters, return_values)
  File "/root/sailfish/code/static_analysis/analysis/range_graph.py", line 542, in process_statevar_assignment
    graph_list = self.process_rvalues(cfg_obj, s_var, container_bb, rvalue, parameters, svar_assign_ir, return_values)
  File "/root/sailfish/code/static_analysis/analysis/range_graph.py", line 495, in process_rvalues
    graph_list = self.process_tempvar_rvalue(s_var, rvalue, parameters, container_bb, cfg_obj, svar_assign_ir)
  File "/root/sailfish/code/static_analysis/analysis/range_graph.py", line 803, in process_tempvar_rvalue
    range_node = RangeNode(svar, containter_bb, value, "=")
  File "/root/sailfish/code/static_analysis/analysis/range_node.py", line 31, in __init__
    self.setup()
  File "/root/sailfish/code/static_analysis/analysis/range_node.py", line 63, in setup
    right_expression = self.process_value_expressions(self._value)
  File "/root/sailfish/code/static_analysis/analysis/range_node.py", line 174, in process_value_expressions
    result = self.process_value_expressions(value[0])
  File "/root/sailfish/code/static_analysis/analysis/range_node.py", line 200, in process_value_expressions
    rvalue = self.process_value_expressions(value[2])
  File "/root/sailfish/code/static_analysis/analysis/range_node.py", line 174, in process_value_expressions
    result = self.process_value_expressions(value[0])
  File "/root/sailfish/code/static_analysis/analysis/range_node.py", line 178, in process_value_expressions
    lvalue = self.process_value_expressions(value[0])
  File "/root/sailfish/code/static_analysis/analysis/range_node.py", line 174, in process_value_expressions
    result = self.process_value_expressions(value[0])
  File "/root/sailfish/code/static_analysis/analysis/range_node.py", line 174, in process_value_expressions
    result = self.process_value_expressions(value[0])
  File "/root/sailfish/code/static_analysis/analysis/range_node.py", line 184, in process_value_expressions
    rvalue = self.process_value_expressions(value[2])
  File "/root/sailfish/code/static_analysis/analysis/range_node.py", line 174, in process_value_expressions
    result = self.process_value_expressions(value[0])
  File "/root/sailfish/code/static_analysis/analysis/range_node.py", line 174, in process_value_expressions
    result = self.process_value_expressions(value[0])
  File "/root/sailfish/code/static_analysis/analysis/range_node.py", line 174, in process_value_expressions
    result = self.process_value_expressions(value[0])
  [Previous line repeated 2 more times]
  File "/root/sailfish/code/static_analysis/analysis/range_node.py", line 184, in process_value_expressions
    rvalue = self.process_value_expressions(value[2])
  File "/root/sailfish/code/static_analysis/analysis/range_node.py", line 174, in process_value_expressions
    result = self.process_value_expressions(value[0])
  File "/root/sailfish/code/static_analysis/analysis/range_node.py", line 178, in process_value_expressions
    lvalue = self.process_value_expressions(value[0])
  File "/root/sailfish/code/static_analysis/analysis/range_node.py", line 253, in process_value_expressions
    if value[0] == 'initarray':
IndexError: list index out of range

real	0m7.564s
user	0m8.878s
sys	0m2.742s
