[INFO] | 2024-11-10 07:38:12 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Analysis started at: 2024-11-10 07:38:12 AM
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function transfer
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function totalSupply
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function balanceOf
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function totalSupply
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function balanceOf
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for transfer
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for transfer
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function transfer
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for allowance
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for allowance
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function allowance
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function transferFrom
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for approve
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for approve
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function approve
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function totalSupply
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function balanceOf
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for transfer
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for transfer
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function transfer
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function totalSupply
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function balanceOf
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for allowance
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for allowance
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function allowance
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function transferFrom
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for approve
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for approve
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function approve
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for approve
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for approve
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Range graph generated
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function approve
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for allowance
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for allowance
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function allowance
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function totalSupply
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function balanceOf
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for transfer
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for transfer
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function transfer
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function totalSupply
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function balanceOf
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for allowance
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for allowance
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function allowance
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function transferFrom
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for approve
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for approve
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function approve
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for approve
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for approve
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Range graph generated
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function approve
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for allowance
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for allowance
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function allowance
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for OpportyToken
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for OpportyToken
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Range graph generated
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function OpportyToken
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for Ownable
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for Ownable
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Range graph generated
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function Ownable
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function onlyOwner
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for Ownable
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for Ownable
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Range graph generated
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function Ownable
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for OpportyBountyHold
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for OpportyBountyHold
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Range graph generated
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function OpportyBountyHold
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for getTokenAmount
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for getTokenAmount
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function getTokenAmount
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function onlyOwner
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for onlyAssetsOwners
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for onlyAssetsOwners
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function onlyAssetsOwners
