[INFO] | 2024-11-10 07:39:55 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Analysis started at: 2024-11-10 07:39:55 AM
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Return summary generated for creators
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Processed function creators
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Generating return summary for safeTransferFrom
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Return summary generated for safeTransferFrom
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Processed function safeTransferFrom
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Generating return summary for getApproved
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Return summary generated for getApproved
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Processed function getApproved
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Generating return summary for supportsInterface
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Return summary generated for supportsInterface
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Processed function supportsInterface
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Generating return summary for constructor
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Return summary generated for constructor
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Range graph generated
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Processed function constructor
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Generating return summary for owner
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Return summary generated for owner
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Processed function owner
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Generating return summary for isOwner
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Return summary generated for isOwner
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Processed function isOwner
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Generating return summary for getErc20Tokens
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Return summary generated for getErc20Tokens
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Processed function getErc20Tokens
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Generating return summary for getTokensForSale
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Return summary generated for getTokensForSale
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Processed function getTokensForSale
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Generating return summary for getFixedPriceTokensForSale
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Return summary generated for getFixedPriceTokensForSale
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Processed function getFixedPriceTokensForSale
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Generating return summary for getAuctionTokensForSale
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Return summary generated for getAuctionTokensForSale
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Processed function getAuctionTokensForSale
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Generating return summary for getTokensForSalePerUser
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Return summary generated for getTokensForSalePerUser
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Processed function getTokensForSalePerUser
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Processed function onlyOwner
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Generating return summary for constructor
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Return summary generated for constructor
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Range graph generated
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Processed function constructor
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Generating return summary for owner
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Return summary generated for owner
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Processed function owner
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Generating return summary for isOwner
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Return summary generated for isOwner
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Processed function isOwner
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Generating return summary for getErc20Tokens
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Return summary generated for getErc20Tokens
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Processed function getErc20Tokens
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Generating return summary for getTokensForSale
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Return summary generated for getTokensForSale
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Processed function getTokensForSale
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Generating return summary for getFixedPriceTokensForSale
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Return summary generated for getFixedPriceTokensForSale
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Processed function getFixedPriceTokensForSale
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Generating return summary for getAuctionTokensForSale
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Return summary generated for getAuctionTokensForSale
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Processed function getAuctionTokensForSale
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Generating return summary for getTokensForSalePerUser
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Return summary generated for getTokensForSalePerUser
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Processed function getTokensForSalePerUser
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Processed function onlyOwner
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Generating return summary for constructor
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Return summary generated for constructor
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Range graph generated
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Processed function constructor
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Generating return summary for owner
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Return summary generated for owner
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Processed function owner
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Generating return summary for isOwner
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Return summary generated for isOwner
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Processed function isOwner
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Generating return summary for getErc20Tokens
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Return summary generated for getErc20Tokens
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Processed function getErc20Tokens
[INFO] | 2024-11-10 07:40:02 AM | analyzer.0x03fb31bb6def4dd3a7ea3b0fa6bdecc940e75795 | Generating return summary for getTokensForSale
