[INFO] | 2024-11-10 07:39:19 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Analysis started at: 2024-11-10 07:39:19 AM
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for slitherConstructorConstantVariables
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for slitherConstructorConstantVariables
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Range graph generated
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function slitherConstructorConstantVariables
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for slitherConstructorConstantVariables
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for slitherConstructorConstantVariables
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Range graph generated
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function slitherConstructorConstantVariables
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for slitherConstructorConstantVariables
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for slitherConstructorConstantVariables
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Range graph generated
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function slitherConstructorConstantVariables
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for mul
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for mul
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function mul
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for div
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for div
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function div
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for sub
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for sub
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function sub
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for add
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for add
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function add
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for constructor
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for constructor
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Range graph generated
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function constructor
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for _transferOwnership
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for _transferOwnership
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Range graph generated
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function _transferOwnership
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function onlyOwner
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for constructor
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for constructor
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Range graph generated
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function constructor
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for _transferOwnership
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for _transferOwnership
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Range graph generated
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function _transferOwnership
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Range graph generated
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function onlyOwner
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for whenNotPaused
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for whenNotPaused
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function whenNotPaused
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for whenPaused
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for whenPaused
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function whenPaused
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for constructor
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for constructor
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Range graph generated
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function constructor
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for _transferOwnership
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for _transferOwnership
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Range graph generated
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function _transferOwnership
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function onlyOwner
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for constructor
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for constructor
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Range graph generated
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function constructor
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for _transferOwnership
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for _transferOwnership
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Range graph generated
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function _transferOwnership
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function onlyOwner
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for constructor
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for constructor
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Range graph generated
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function constructor
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for _transferOwnership
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for _transferOwnership
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Range graph generated
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function _transferOwnership
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function onlyOwner
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for totalInSharedPool
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for totalInSharedPool
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function totalInSharedPool
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for toWei
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for toWei
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function toWei
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for fromWei
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for fromWei
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function fromWei
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for applyDiscount
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for applyDiscount
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function applyDiscount
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for applyPayback
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for applyPayback
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function applyPayback
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for buyVouchers
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for buyVouchers
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function buyVouchers
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for sellVouchers
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for sellVouchers
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function sellVouchers
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for releasePurchasedTo
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for releasePurchasedTo
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function releasePurchasedTo
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for purchasedBy
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for purchasedBy
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function purchasedBy
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function totalSupply
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for decimals
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for decimals
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function decimals
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function balanceOf
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for allowance
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for allowance
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function allowance
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for transfer
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for transfer
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function transfer
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for approve
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for approve
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function approve
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function transferFrom
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for constructor
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for constructor
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Range graph generated
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function constructor
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for _transferOwnership
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for _transferOwnership
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Range graph generated
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function _transferOwnership
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for setMonethaAddress
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for setMonethaAddress
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Range graph generated
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Processed function setMonethaAddress
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:39:26 AM | analyzer.0x2cf5694906bdd80f33bac7cb80183f1c61bc5be2 | Range graph generated
