[INFO] | 2024-11-13 09:12:33 PM | analyzer.sample | Analysis started at: 2024-11-13 09:12:33 PM
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Range graph generated
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Processed function slithera_13
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Generating return summary for Test
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Return summary generated for Test
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | State variable assignement do not exist
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Processed function Test
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Generating return summary for Collect_DD_1
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Return summary generated for Collect_DD_1
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | State variable assignement do not exist
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Processed function Collect_DD_1
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Generating return summary for Collect_DDz
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Return summary generated for Collect_DDz
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | State variable assignement do not exist
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Processed function Collect_DDz
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Generating return summary for Collect_local_var
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Return summary generated for Collect_local_var
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Range graph generated
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Processed function Collect_local_var
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Generating return summary for Collect_uoiu
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Return summary generated for Collect_uoiu
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Range graph generated
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Processed function Collect_uoiu
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Generating return summary for Collect_uoiuz
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Return summary generated for Collect_uoiuz
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Range graph generated
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Processed function Collect_uoiuz
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Generating return summary for Collect_2
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Return summary generated for Collect_2
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | State variable assignement do not exist
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Processed function Collect_2
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Generating return summary for Collect_khichdi
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Return summary generated for Collect_khichdi
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Range graph generated
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Processed function Collect_khichdi
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Generating return summary for CollectReal
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Return summary generated for CollectReal
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | State variable assignement do not exist
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Processed function CollectReal
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Generating return summary for test_writes_within_node
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Return summary generated for test_writes_within_node
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Range graph generated
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Processed function test_writes_within_node
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Generating return summary for test_writes_within_nodez
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Return summary generated for test_writes_within_nodez
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Range graph generated
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Processed function test_writes_within_nodez
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Generating return summary for no_eth
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Return summary generated for no_eth
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Range graph generated
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Processed function no_eth
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Generating return summary for withdraw_dd
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Return summary generated for withdraw_dd
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Range graph generated
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Processed function withdraw_dd
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Generating return summary for slither_fP_3
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Return summary generated for slither_fP_3
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Range graph generated
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Processed function slither_fP_3
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Generating return summary for slither_fP_3z
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Return summary generated for slither_fP_3z
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Range graph generated
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Processed function slither_fP_3z
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Generating return summary for slither_fn_4
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Return summary generated for slither_fn_4
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Range graph generated
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Processed function slither_fn_4
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Generating return summary for slither_fn_4z
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Return summary generated for slither_fn_4z
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Range graph generated
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Processed function slither_fn_4z
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Generating return summary for slitherfun1
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Return summary generated for slitherfun1
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Range graph generated
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Processed function slitherfun1
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Generating return summary for slitherfun2
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Return summary generated for slitherfun2
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Range graph generated
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Processed function slitherfun2
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Generating return summary for slitherfun3
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Return summary generated for slitherfun3
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Range graph generated
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Processed function slitherfun3
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Generating return summary for slither_fn_5
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Return summary generated for slither_fn_5
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Range graph generated
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Processed function slither_fn_5
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Generating return summary for slither_fn_6
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Return summary generated for slither_fn_6
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Range graph generated
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Processed function slither_fn_6
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Generating return summary for analyze
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Return summary generated for analyze
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Range graph generated
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Processed function analyze
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Range graph generated
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Processed function slitherConstructorVariables
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Value Range Analysis took 0.020163 seconds
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Value Range Analysis finished
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Storage dependency graph compostion started!
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Storage dependency graph compostion finished!
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | Dependency detection started!
[INFO] | 2024-11-13 09:12:37 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions withdraw_balances_re_ent8 and withdraw_balances_re_ent8
[INFO] | 2024-11-13 09:12:38 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_fn_2 and slither_fn_2
[INFO] | 2024-11-13 09:12:38 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_fn_2 and slither
[INFO] | 2024-11-13 09:12:39 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_fn_2 and slither_2
[INFO] | 2024-11-13 09:12:40 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_fn_2 and slithera_13
[INFO] | 2024-11-13 09:12:40 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_fn_2 and Collect_local_var
[INFO] | 2024-11-13 09:12:41 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_fn_2 and test_writes_within_node
[INFO] | 2024-11-13 09:12:41 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_fn_2 and test_writes_within_nodez
[INFO] | 2024-11-13 09:12:42 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_fn_2 and withdraw_dd
[INFO] | 2024-11-13 09:12:42 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_fn_2 and slither_fP_3
[INFO] | 2024-11-13 09:12:43 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_fn_2 and slither_fP_3z
[INFO] | 2024-11-13 09:12:44 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_fn_2 and slither_fn_4
[INFO] | 2024-11-13 09:12:45 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_fn_2 and slither_fn_4z
[INFO] | 2024-11-13 09:12:45 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_fn_2 and slitherfun1
[INFO] | 2024-11-13 09:12:46 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_fn_2 and slitherfun2
[INFO] | 2024-11-13 09:12:48 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_fn_2 and slitherfun3
[INFO] | 2024-11-13 09:12:48 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_fn_2 and slither_fn_5
[INFO] | 2024-11-13 09:12:49 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_fn_2 and slither_fn_6
[INFO] | 2024-11-13 09:12:50 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_fn_2 and analyze
[INFO] | 2024-11-13 09:12:51 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither and slither_fn_2
[INFO] | 2024-11-13 09:12:51 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither and slither
[INFO] | 2024-11-13 09:12:52 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither and slither_2
[INFO] | 2024-11-13 09:12:53 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither and slithera_13
[INFO] | 2024-11-13 09:12:53 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither and Collect_local_var
[INFO] | 2024-11-13 09:12:54 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither and test_writes_within_node
[INFO] | 2024-11-13 09:12:54 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither and test_writes_within_nodez
[INFO] | 2024-11-13 09:12:55 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither and withdraw_dd
[INFO] | 2024-11-13 09:12:55 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither and slither_fP_3
[INFO] | 2024-11-13 09:12:55 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither and slither_fP_3z
[INFO] | 2024-11-13 09:12:55 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither and slitherfun1
[INFO] | 2024-11-13 09:12:56 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither and slitherfun2
[INFO] | 2024-11-13 09:12:57 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither and slitherfun3
[INFO] | 2024-11-13 09:12:57 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither and slither_fn_5
[INFO] | 2024-11-13 09:12:57 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither and slither_fn_6
[INFO] | 2024-11-13 09:12:57 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither and analyze
[INFO] | 2024-11-13 09:12:58 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_2 and slither_fn_2
[INFO] | 2024-11-13 09:12:59 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_2 and slither
[INFO] | 2024-11-13 09:12:59 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_2 and slither_2
[INFO] | 2024-11-13 09:13:01 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_2 and slithera_13
[INFO] | 2024-11-13 09:13:01 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_2 and Collect_local_var
[INFO] | 2024-11-13 09:13:02 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_2 and test_writes_within_node
[INFO] | 2024-11-13 09:13:02 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_2 and test_writes_within_nodez
[INFO] | 2024-11-13 09:13:03 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_2 and withdraw_dd
[INFO] | 2024-11-13 09:13:03 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_2 and slither_fP_3
[INFO] | 2024-11-13 09:13:03 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_2 and slither_fP_3z
[INFO] | 2024-11-13 09:13:04 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_2 and slitherfun1
[INFO] | 2024-11-13 09:13:04 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_2 and slitherfun2
[INFO] | 2024-11-13 09:13:05 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_2 and slitherfun3
[INFO] | 2024-11-13 09:13:05 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_2 and slither_fn_5
[INFO] | 2024-11-13 09:13:06 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_2 and slither_fn_6
[INFO] | 2024-11-13 09:13:06 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slither_2 and analyze
[INFO] | 2024-11-13 09:13:08 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slithera_13 and slither_fn_2
[INFO] | 2024-11-13 09:13:09 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slithera_13 and slither
[INFO] | 2024-11-13 09:13:11 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slithera_13 and slither_2
[INFO] | 2024-11-13 09:13:13 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slithera_13 and slithera_13
[INFO] | 2024-11-13 09:13:14 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slithera_13 and Collect_local_var
[INFO] | 2024-11-13 09:13:14 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slithera_13 and test_writes_within_nodez
[INFO] | 2024-11-13 09:13:15 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slithera_13 and withdraw_dd
[INFO] | 2024-11-13 09:13:16 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slithera_13 and slither_fP_3
[INFO] | 2024-11-13 09:13:18 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slithera_13 and slither_fP_3z
[INFO] | 2024-11-13 09:13:18 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slithera_13 and slither_fn_4
[INFO] | 2024-11-13 09:13:20 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slithera_13 and slither_fn_4z
[INFO] | 2024-11-13 09:13:21 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slithera_13 and slitherfun1
[INFO] | 2024-11-13 09:13:22 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slithera_13 and slitherfun2
[INFO] | 2024-11-13 09:13:23 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slithera_13 and slitherfun3
[INFO] | 2024-11-13 09:13:25 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slithera_13 and slither_fn_5
[INFO] | 2024-11-13 09:13:26 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slithera_13 and slither_fn_6
[INFO] | 2024-11-13 09:13:27 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions slithera_13 and analyze
[INFO] | 2024-11-13 09:13:27 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions Collect_DDz and Collect_uoiu
[INFO] | 2024-11-13 09:13:28 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions Collect_DDz and Collect_uoiuz
[INFO] | 2024-11-13 09:13:29 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions Collect_local_var and slither_fn_2
[INFO] | 2024-11-13 09:13:31 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions Collect_local_var and slither
[INFO] | 2024-11-13 09:13:32 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions Collect_local_var and slither_2
[INFO] | 2024-11-13 09:13:34 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions Collect_local_var and slithera_13
[INFO] | 2024-11-13 09:13:34 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions Collect_local_var and Collect_local_var
[INFO] | 2024-11-13 09:13:35 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions Collect_local_var and test_writes_within_nodez
[INFO] | 2024-11-13 09:13:35 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions Collect_local_var and withdraw_dd
[INFO] | 2024-11-13 09:13:37 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions Collect_local_var and slither_fP_3
[INFO] | 2024-11-13 09:13:39 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions Collect_local_var and slither_fP_3z
[INFO] | 2024-11-13 09:13:40 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions Collect_local_var and slither_fn_4
[INFO] | 2024-11-13 09:13:41 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions Collect_local_var and slither_fn_4z
[INFO] | 2024-11-13 09:13:43 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions Collect_local_var and slitherfun1
[INFO] | 2024-11-13 09:13:44 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions Collect_local_var and slitherfun2
[INFO] | 2024-11-13 09:13:45 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions Collect_local_var and slitherfun3
[INFO] | 2024-11-13 09:13:47 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions Collect_local_var and slither_fn_5
[INFO] | 2024-11-13 09:13:48 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions Collect_local_var and slither_fn_6
[INFO] | 2024-11-13 09:13:49 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions Collect_local_var and analyze
[INFO] | 2024-11-13 09:13:50 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions test_writes_within_node and slither_fn_2
[INFO] | 2024-11-13 09:13:50 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions test_writes_within_node and slither
[INFO] | 2024-11-13 09:13:51 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions test_writes_within_node and slither_2
[INFO] | 2024-11-13 09:13:51 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions test_writes_within_node and slithera_13
[INFO] | 2024-11-13 09:13:52 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions test_writes_within_node and Collect_khichdi
[INFO] | 2024-11-13 09:13:54 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions test_writes_within_node and test_writes_within_node
[INFO] | 2024-11-13 09:13:55 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions test_writes_within_node and test_writes_within_nodez
[INFO] | 2024-11-13 09:13:56 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions test_writes_within_node and slither_fP_3
[INFO] | 2024-11-13 09:13:58 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions test_writes_within_node and slither_fP_3z
[INFO] | 2024-11-13 09:13:58 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions test_writes_within_node and slither_fn_4
[INFO] | 2024-11-13 09:13:59 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions test_writes_within_node and slither_fn_4z
[INFO] | 2024-11-13 09:14:00 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions test_writes_within_node and slitherfun1
[INFO] | 2024-11-13 09:14:01 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions test_writes_within_node and slitherfun2
[INFO] | 2024-11-13 09:14:02 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions test_writes_within_node and slitherfun3
[INFO] | 2024-11-13 09:14:03 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions test_writes_within_node and slither_fn_5
[INFO] | 2024-11-13 09:14:04 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions test_writes_within_node and slither_fn_6
[INFO] | 2024-11-13 09:14:05 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions test_writes_within_node and analyze
[INFO] | 2024-11-13 09:14:06 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions test_writes_within_nodez and slither_fn_2
[INFO] | 2024-11-13 09:14:07 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions test_writes_within_nodez and slither
[INFO] | 2024-11-13 09:14:09 PM | analyzer.sample | DAO dependency detected in file sample.sol in contract SimpleDAO in by composing functions test_writes_within_nodez and slither_2
