[INFO] | 2024-11-10 07:37:48 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Analysis started at: 2024-11-10 07:37:48 AM
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for mint
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function mint
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for swapExactETHForTokens
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for swapExactETHForTokens
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function swapExactETHForTokens
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for addLiquidityETH
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for addLiquidityETH
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function addLiquidityETH
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for WETH
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for WETH
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function WETH
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for getAmountsOut
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for getAmountsOut
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function getAmountsOut
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for getPair
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for getPair
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function getPair
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function totalSupply
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for quote
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for quote
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function quote
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for _msgSender
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for _msgSender
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function _msgSender
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for _msgData
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for _msgData
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function _msgData
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for owner
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for owner
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function owner
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for constructor
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for constructor
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Range graph generated
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function constructor
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for paused
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for paused
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function paused
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for constructor
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for constructor
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Range graph generated
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function constructor
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for constructor
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for constructor
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Range graph generated
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function constructor
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function totalSupply
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function balanceOf
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for min
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for min
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function min
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Range graph generated
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function onlyOwner
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for whenNotPaused
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for whenNotPaused
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function whenNotPaused
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for whenPaused
