[INFO] | 2024-11-10 07:38:56 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Analysis started at: 2024-11-10 07:38:56 AM
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function sub
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for add
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for add
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function add
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for mod
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for mod
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function mod
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for constructor
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for constructor
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Range graph generated
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function constructor
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for owner
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for owner
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function owner
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for isOwner
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for isOwner
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function isOwner
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for _transferOwnership
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for _transferOwnership
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Range graph generated
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function _transferOwnership
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function onlyOwner
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for constructor
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for constructor
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Range graph generated
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function constructor
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for owner
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for owner
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function owner
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for isOwner
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for isOwner
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function isOwner
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for _transferOwnership
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for _transferOwnership
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Range graph generated
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function _transferOwnership
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for bytesToAddress
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | We should not consider this kind of return values!
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for bytesToAddress
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function bytesToAddress
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for pay
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for pay
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Range graph generated
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function pay
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for singleRefunding
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for singleRefunding
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Range graph generated
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function singleRefunding
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for getDeposit
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for getDeposit
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function getDeposit
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for getDepositsCount
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for getDepositsCount
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function getDepositsCount
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for getQueueLength
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for getQueueLength
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function getQueueLength
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for isContract
[WARNING] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Can there be this kind of variables
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for isContract
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function isContract
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for contractBalance
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for contractBalance
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function contractBalance
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Range graph generated
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function onlyOwner
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for refunding
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for refunding
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Range graph generated
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function refunding
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Range graph generated
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function transferOwnership
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for renounceOwnership
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for renounceOwnership
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Range graph generated
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function renounceOwnership
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for constructor
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for constructor
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Range graph generated
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function constructor
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for verify
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for verify
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Range graph generated
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function verify
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Range graph generated
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function transferOwnership
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for setRef
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for setRef
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for bytesToAddress
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | We should not consider this kind of return values!
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for bytesToAddress
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Range graph generated
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function setRef
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for getDeposits
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for getDeposits
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function getDeposits
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for renounceOwnership
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for renounceOwnership
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Range graph generated
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function renounceOwnership
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for setVerificationPrice
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for setVerificationPrice
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Range graph generated
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function setVerificationPrice
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Generating return summary for fallback
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Return summary generated for fallback
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Range graph generated
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Processed function fallback
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Value Range Analysis took 0.028965 seconds
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Value Range Analysis finished
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Storage dependency graph compostion started!
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Storage dependency graph compostion finished!
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Dependency detection started!
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Dependency detection finished!
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Static Analysis took 4.307530 seconds
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Dependency does not exist
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Symbolic execution is not needed!
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Analysis finished!
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Analysis took 4.307759 seconds
[INFO] | 2024-11-10 07:39:00 AM | analyzer.0x07a6ebf8549dd5cfdf201f6de9e7487113434dd7 | Analysis finished at: 2024-11-10 07:39:00 AM
