[INFO] | 2024-11-10 07:40:15 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Analysis started at: 2024-11-10 07:40:15 AM
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function onlyOwner
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for profitOrgPay
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for profitOrgPay
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function profitOrgPay
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for mineToken
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for mineToken
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function mineToken
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function balanceOf
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for userRefund
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for userRefund
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function userRefund
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for lock
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for lock
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Range graph generated
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function lock
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for unLock
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for unLock
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Range graph generated
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function unLock
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for getEventId
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for getEventId
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Range graph generated
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function getEventId
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Range graph generated
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function onlyOwner
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for userRefund
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for userRefund
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function userRefund
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for lock
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for lock
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Range graph generated
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function lock
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for unLock
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for unLock
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Range graph generated
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function unLock
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for getEventId
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for getEventId
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Range graph generated
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function getEventId
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for SelectOne
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for SelectOne
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Range graph generated
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function SelectOne
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for uintToString
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for uintToString
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function uintToString
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Range graph generated
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function onlyOwner
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for calLoanAmount
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for calLoanAmount
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function calLoanAmount
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for calLoanAmount
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for calLoanAmount
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Processed function calLoanAmount
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Generating return summary for _getAward
[INFO] | 2024-11-10 07:40:21 AM | analyzer.0x0a28dd8141394e6d680d20d54ffeb3544b576a78 | Return summary generated for _getAward
