[INFO] | 2024-11-13 09:23:44 PM | analyzer.bug_cases | Analysis started at: 2024-11-13 09:23:44 PM
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function require_wbc_1
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for require_wbc_2
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for require_wbc_2
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function require_wbc_2
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for require_wbc_3
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for require_wbc_3
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function require_wbc_3
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for require_wbc_4
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for require_wbc_4
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function require_wbc_4
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for Collect_2
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for Collect_2
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function Collect_2
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for buggy_Collect_2_new
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for buggy_Collect_2_new
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | State variable assignement do not exist
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function buggy_Collect_2_new
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for buggy_Collect_2
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for buggy_Collect_2
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function buggy_Collect_2
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for Collect_222
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for Collect_222
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function Collect_222
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for Collect_23
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for Collect_23
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function Collect_23
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for Collect_12
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for Collect_12
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function Collect_12
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for slither_31
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for slither_31
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function slither_31
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for indirect_control_dep_1
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for indirect_control_dep_1
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function indirect_control_dep_1
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for slither_dd
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for slither_dd
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function slither_dd
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for slither_dd_if
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for slither_dd_if
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function slither_dd_if
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for test_call
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for test_call
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function test_call
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for test_call2
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for test_call2
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function test_call2
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for for_case_1
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for for_case_1
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function for_case_1
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for for_case_2
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for for_case_2
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function for_case_2
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for fun_1
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for fun_1
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function fun_1
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for Collect_1
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for Collect_1
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | State variable assignement do not exist
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function Collect_1
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for Collect_21
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for Collect_21
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | State variable assignement do not exist
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function Collect_21
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for dd_wac_1
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for dd_wac_1
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function dd_wac_1
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for Collect_21_updated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for Collect_21_updated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function Collect_21_updated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for Collect_khichdi
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for Collect_khichdi
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function Collect_khichdi
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for check_dd
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for check_dd
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function check_dd
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for check_dd_local
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for check_dd_local
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function check_dd_local
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for check_cd_local
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for check_cd_local
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function check_cd_local
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for constructor
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for constructor
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | State variable assignement do not exist
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function constructor
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for check_writes_within_call_node_require
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for check_writes_within_call_node_require
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function check_writes_within_call_node_require
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for check_writes_af_call_node
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for check_writes_af_call_node
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function check_writes_af_call_node
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for check_writes_within_call_node
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for check_writes_within_call_node
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function check_writes_within_call_node
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for analyze
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for analyze
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function analyze
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for check_control_dep_unsafe
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for check_control_dep_unsafe
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function check_control_dep_unsafe
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for check_control_dep_safe
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for check_control_dep_safe
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function check_control_dep_safe
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for checkWrites_unsafe_1
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for checkWrites_unsafe_1
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function checkWrites_unsafe_1
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for checkWrites_safe
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for checkWrites_safe
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function checkWrites_safe
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for unsafe_process_require_assert_wbc
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for unsafe_process_require_assert_wbc
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function unsafe_process_require_assert_wbc
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for CollectReal
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for CollectReal
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | State variable assignement do not exist
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function CollectReal
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for non_buggy_1
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for non_buggy_1
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function non_buggy_1
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for call_within_if_dd
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for call_within_if_dd
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function call_within_if_dd
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for non_buggy_call_within_if_1
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for non_buggy_call_within_if_1
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function non_buggy_call_within_if_1
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for mod_slither_dd
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for mod_slither_dd
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function mod_slither_dd
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for update_var
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for update_var
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function update_var
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Generating return summary for update_var2
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Return summary generated for update_var2
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Range graph generated
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Processed function update_var2
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Value Range Analysis took 0.030392 seconds
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Value Range Analysis finished
[INFO] | 2024-11-13 09:23:57 PM | analyzer.bug_cases | Storage dependency graph compostion started!
[INFO] | 2024-11-13 09:23:58 PM | analyzer.bug_cases | Storage dependency graph compostion finished!
[INFO] | 2024-11-13 09:23:58 PM | analyzer.bug_cases | Dependency detection started!
[INFO] | 2024-11-13 09:23:58 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions check_if and check_if
[INFO] | 2024-11-13 09:23:59 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions check_if and require_wbc_1
[INFO] | 2024-11-13 09:23:59 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions check_if and require_wbc_2
[INFO] | 2024-11-13 09:23:59 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions check_if and require_wbc_3
[INFO] | 2024-11-13 09:24:00 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions check_if and require_wbc_4
[INFO] | 2024-11-13 09:24:01 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions check_if and Collect_2
[INFO] | 2024-11-13 09:24:01 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions check_if and Collect_222
[INFO] | 2024-11-13 09:24:01 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions check_if and slither_31
[INFO] | 2024-11-13 09:24:02 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions check_if and indirect_control_dep_1
[INFO] | 2024-11-13 09:24:02 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions check_if and slither_dd
[INFO] | 2024-11-13 09:24:02 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions check_if and slither_dd_if
[INFO] | 2024-11-13 09:24:02 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions check_if and for_case_2
[INFO] | 2024-11-13 09:24:03 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions check_if and fun_1
[INFO] | 2024-11-13 09:24:04 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions check_if and Collect_khichdi
[INFO] | 2024-11-13 09:24:04 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions check_if and check_cd_local
[INFO] | 2024-11-13 09:24:04 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions check_if and update_var
[INFO] | 2024-11-13 09:24:05 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions check_if and update_var2
[INFO] | 2024-11-13 09:24:06 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions check_if and check_writes_within_call_node_require
[INFO] | 2024-11-13 09:24:06 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions check_if and check_writes_within_call_node
[INFO] | 2024-11-13 09:24:07 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions check_if and analyze
[INFO] | 2024-11-13 09:24:07 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions check_if and check_control_dep_unsafe
[INFO] | 2024-11-13 09:24:08 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions check_if and check_control_dep_safe
[INFO] | 2024-11-13 09:24:08 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions check_if and checkWrites_unsafe_1
[INFO] | 2024-11-13 09:24:09 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions check_if and checkWrites_safe
[INFO] | 2024-11-13 09:24:09 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions check_if and unsafe_process_require_assert_wbc
[INFO] | 2024-11-13 09:24:10 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions check_if and non_buggy_1
[INFO] | 2024-11-13 09:24:10 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions check_if and call_within_if_dd
[INFO] | 2024-11-13 09:24:11 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions check_if and non_buggy_call_within_if_1
[INFO] | 2024-11-13 09:24:12 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions require_wbc_1 and check_if
[INFO] | 2024-11-13 09:24:13 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions require_wbc_1 and require_wbc_1
[INFO] | 2024-11-13 09:24:14 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions require_wbc_1 and require_wbc_2
[INFO] | 2024-11-13 09:24:15 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions require_wbc_1 and require_wbc_3
[INFO] | 2024-11-13 09:24:16 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions require_wbc_1 and require_wbc_4
[INFO] | 2024-11-13 09:24:17 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions require_wbc_1 and Collect_2
[INFO] | 2024-11-13 09:24:17 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions require_wbc_1 and Collect_222
[INFO] | 2024-11-13 09:24:18 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions require_wbc_1 and Collect_12
[INFO] | 2024-11-13 09:24:19 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions require_wbc_1 and slither_31
[INFO] | 2024-11-13 09:24:20 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions require_wbc_1 and indirect_control_dep_1
[INFO] | 2024-11-13 09:24:21 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions require_wbc_1 and slither_dd
[INFO] | 2024-11-13 09:24:21 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions require_wbc_1 and slither_dd_if
[INFO] | 2024-11-13 09:24:22 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions require_wbc_1 and test_call
[INFO] | 2024-11-13 09:24:23 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions require_wbc_1 and test_call2
[INFO] | 2024-11-13 09:24:23 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions require_wbc_1 and for_case_1
[INFO] | 2024-11-13 09:24:24 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions require_wbc_1 and for_case_2
[INFO] | 2024-11-13 09:24:25 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions require_wbc_1 and fun_1
[INFO] | 2024-11-13 09:24:26 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions require_wbc_1 and Collect_khichdi
[INFO] | 2024-11-13 09:24:28 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions require_wbc_1 and check_dd_local
[INFO] | 2024-11-13 09:24:31 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions require_wbc_1 and check_cd_local
[INFO] | 2024-11-13 09:24:34 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions require_wbc_1 and update_var
[INFO] | 2024-11-13 09:24:37 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions require_wbc_1 and update_var2
[INFO] | 2024-11-13 09:24:38 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions require_wbc_1 and check_writes_af_call_node
[INFO] | 2024-11-13 09:24:39 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions require_wbc_1 and analyze
[INFO] | 2024-11-13 09:24:40 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions require_wbc_1 and check_control_dep_unsafe
[INFO] | 2024-11-13 09:24:42 PM | analyzer.bug_cases | DAO dependency detected in file bug_cases.sol in contract SimpleDAO in by composing functions require_wbc_1 and check_control_dep_safe
