[INFO] | 2024-11-13 09:12:33 PM | analyzer.require_manual_cases | Analysis started at: 2024-11-13 09:12:33 PM
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Generating return summary for non_buggy_require_2
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Return summary generated for non_buggy_require_2
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Range graph generated
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Processed function non_buggy_require_2
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Generating return summary for bug_require_3
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Return summary generated for bug_require_3
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Range graph generated
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Processed function bug_require_3
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Generating return summary for bug_require_4
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Return summary generated for bug_require_4
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Range graph generated
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Processed function bug_require_4
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Generating return summary for bug_require_5
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Return summary generated for bug_require_5
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Range graph generated
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Processed function bug_require_5
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Generating return summary for bug_require_6
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Return summary generated for bug_require_6
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Range graph generated
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Processed function bug_require_6
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Generating return summary for bug_require2
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Return summary generated for bug_require2
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Range graph generated
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Processed function bug_require2
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Generating return summary for non_buggy_require_3
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Return summary generated for non_buggy_require_3
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Range graph generated
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Processed function non_buggy_require_3
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Generating return summary for bug_require_89
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Return summary generated for bug_require_89
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Range graph generated
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Processed function bug_require_89
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Generating return summary for bug_require_single_st
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Return summary generated for bug_require_single_st
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Range graph generated
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Processed function bug_require_single_st
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Generating return summary for bug_require_single_st_2
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Return summary generated for bug_require_single_st_2
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Range graph generated
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Processed function bug_require_single_st_2
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Generating return summary for non_buggy1
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Return summary generated for non_buggy1
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Range graph generated
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Processed function non_buggy1
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Generating return summary for non_buggy_require_6
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Return summary generated for non_buggy_require_6
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Range graph generated
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Processed function non_buggy_require_6
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Generating return summary for require_test
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Return summary generated for require_test
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Range graph generated
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Processed function require_test
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Generating return summary for require_test_5
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Return summary generated for require_test_5
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Range graph generated
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Processed function require_test_5
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Generating return summary for bug_require_test_2
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Return summary generated for bug_require_test_2
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Range graph generated
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Processed function bug_require_test_2
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Generating return summary for multi_call
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Return summary generated for multi_call
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Range graph generated
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Processed function multi_call
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Generating return summary for buggy_require_wbc_2
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Return summary generated for buggy_require_wbc_2
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Range graph generated
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Processed function buggy_require_wbc_2
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Generating return summary for non_buggy_require_4
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Return summary generated for non_buggy_require_4
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Range graph generated
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Processed function non_buggy_require_4
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Generating return summary for non_buggy_require_5
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Return summary generated for non_buggy_require_5
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Range graph generated
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Processed function non_buggy_require_5
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Range graph generated
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Processed function slitherConstructorVariables
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Value Range Analysis took 0.044631 seconds
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Value Range Analysis finished
[INFO] | 2024-11-13 09:12:44 PM | analyzer.require_manual_cases | Storage dependency graph compostion started!
[INFO] | 2024-11-13 09:12:45 PM | analyzer.require_manual_cases | Storage dependency graph compostion finished!
[INFO] | 2024-11-13 09:12:45 PM | analyzer.require_manual_cases | Dependency detection started!
[INFO] | 2024-11-13 09:12:45 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and bug_require_22
[INFO] | 2024-11-13 09:12:45 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and non_buggy_single_st_req_2
[INFO] | 2024-11-13 09:12:45 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and non_buggy_single_st_req_3
[INFO] | 2024-11-13 09:12:45 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and slither_2b
[INFO] | 2024-11-13 09:12:46 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and non_buggy_single_st_req_4
[INFO] | 2024-11-13 09:12:46 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and slither_2
[INFO] | 2024-11-13 09:12:46 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and non_buggy_1
[INFO] | 2024-11-13 09:12:46 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and buggy_require_1
[INFO] | 2024-11-13 09:12:46 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and slither_3_DD
[INFO] | 2024-11-13 09:12:47 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and buggy_require_indirect_cd
[INFO] | 2024-11-13 09:12:47 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and buggy_require_wbc_1
[INFO] | 2024-11-13 09:12:47 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and slither_n31
[INFO] | 2024-11-13 09:12:47 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and buggy_wac_1
[INFO] | 2024-11-13 09:12:47 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and Collect_khichdaai
[INFO] | 2024-11-13 09:12:47 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and withdraw_call
[INFO] | 2024-11-13 09:12:48 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and withdraw_conditional
[INFO] | 2024-11-13 09:12:48 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and buggy_indirect_dep_1
[INFO] | 2024-11-13 09:12:48 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and withdraw_cd
[INFO] | 2024-11-13 09:12:48 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and withdraw_dd
[INFO] | 2024-11-13 09:12:48 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and withdraw_send
[INFO] | 2024-11-13 09:12:49 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and withdraw_cd
[INFO] | 2024-11-13 09:12:49 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and withdraw_indirect_cd
[INFO] | 2024-11-13 09:12:49 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and bug_require_1
[INFO] | 2024-11-13 09:12:49 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and non_buggy_require_2
[INFO] | 2024-11-13 09:12:49 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and bug_require_3
[INFO] | 2024-11-13 09:12:50 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and bug_require_4
[INFO] | 2024-11-13 09:12:50 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and bug_require_5
[INFO] | 2024-11-13 09:12:50 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and bug_require_6
[INFO] | 2024-11-13 09:12:50 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and bug_require_single_st
[INFO] | 2024-11-13 09:12:50 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and bug_require_single_st_2
[INFO] | 2024-11-13 09:12:51 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and non_buggy1
[INFO] | 2024-11-13 09:12:51 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and non_buggy_require_6
[INFO] | 2024-11-13 09:12:51 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and require_test_5
[INFO] | 2024-11-13 09:12:51 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions bug_require_22 and non_buggy_require_5
[INFO] | 2024-11-13 09:12:52 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions slither_2b and bug_require_22
[INFO] | 2024-11-13 09:12:53 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions slither_2b and non_buggy_single_st_req_2
[INFO] | 2024-11-13 09:12:53 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions slither_2b and non_buggy_single_st_req_3
[INFO] | 2024-11-13 09:12:54 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions slither_2b and slither_2b
[INFO] | 2024-11-13 09:12:54 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions slither_2b and non_buggy_single_st_req_4
[INFO] | 2024-11-13 09:12:55 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions slither_2b and slither_2
[INFO] | 2024-11-13 09:12:57 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions slither_2b and non_buggy_1
[INFO] | 2024-11-13 09:12:58 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions slither_2b and buggy_require_1
[INFO] | 2024-11-13 09:12:58 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions slither_2b and slither_3_DD
[INFO] | 2024-11-13 09:12:59 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions slither_2b and non_buggy_require_1
[INFO] | 2024-11-13 09:13:00 PM | analyzer.require_manual_cases | DAO dependency detected in file require_manual_cases.sol in contract SimpleDAO in by composing functions slither_2b and buggy_require_indirect_cd
