[INFO] | 2024-09-29 03:54:24 AM | analyzer.require_auto_cases | Analysis started at: 2024-09-29 03:54:24 AM
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Return summary generated for slithermine_12
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Range graph generated
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Processed function slithermine_12
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Generating return summary for buggy_require_wbc_4
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Return summary generated for buggy_require_wbc_4
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Range graph generated
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Processed function buggy_require_wbc_4
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Generating return summary for buggy_require_wbc_5
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Return summary generated for buggy_require_wbc_5
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Range graph generated
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Processed function buggy_require_wbc_5
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Generating return summary for slithermine_14
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Return summary generated for slithermine_14
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Range graph generated
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Processed function slithermine_14
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Generating return summary for slithermine_15
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Return summary generated for slithermine_15
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Range graph generated
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Processed function slithermine_15
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Generating return summary for slithermine_16
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Return summary generated for slithermine_16
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Range graph generated
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Processed function slithermine_16
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Generating return summary for slithermine_17
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Return summary generated for slithermine_17
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Range graph generated
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Processed function slithermine_17
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Generating return summary for slithermine_18
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Return summary generated for slithermine_18
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Range graph generated
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Processed function slithermine_18
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Generating return summary for slithermine_19
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Return summary generated for slithermine_19
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Range graph generated
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Processed function slithermine_19
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Generating return summary for slithermine_20
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Return summary generated for slithermine_20
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Range graph generated
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Processed function slithermine_20
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Generating return summary for slithermine_21
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Return summary generated for slithermine_21
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Range graph generated
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Processed function slithermine_21
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Generating return summary for slithermine_22
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Return summary generated for slithermine_22
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Range graph generated
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Processed function slithermine_22
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Generating return summary for slithermine_23
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Return summary generated for slithermine_23
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Range graph generated
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Processed function slithermine_23
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Generating return summary for slithermine_24
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Return summary generated for slithermine_24
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Range graph generated
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Processed function slithermine_24
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Generating return summary for slitherConstructorVariables
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Return summary generated for slitherConstructorVariables
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Range graph generated
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Processed function slitherConstructorVariables
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Value Range Analysis took 0.013050 seconds
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Value Range Analysis finished
[INFO] | 2024-09-29 03:54:26 AM | analyzer.require_auto_cases | Storage dependency graph compostion started!
[INFO] | 2024-09-29 03:54:27 AM | analyzer.require_auto_cases | Storage dependency graph compostion finished!
[INFO] | 2024-09-29 03:54:27 AM | analyzer.require_auto_cases | Dependency detection started!
[INFO] | 2024-09-29 03:54:27 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_1 and buggy_require_wbc_1
[INFO] | 2024-09-29 03:54:27 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_1 and buggy_require_wbc_2
[INFO] | 2024-09-29 03:54:28 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_1 and buggy_require_wbc_3
[INFO] | 2024-09-29 03:54:28 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_1 and non_buggy_require_wbc_1
[INFO] | 2024-09-29 03:54:28 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_1 and slithermine_5
[INFO] | 2024-09-29 03:54:29 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_1 and slithermine_6
[INFO] | 2024-09-29 03:54:29 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_1 and slithermine_7
[INFO] | 2024-09-29 03:54:29 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_1 and slithermine_8
[INFO] | 2024-09-29 03:54:30 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_1 and slithermine_9
[INFO] | 2024-09-29 03:54:30 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_1 and slithermine_10
[INFO] | 2024-09-29 03:54:31 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_1 and slithermine_11
[INFO] | 2024-09-29 03:54:31 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_1 and slithermine_12
[INFO] | 2024-09-29 03:54:31 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_1 and buggy_require_wbc_4
[INFO] | 2024-09-29 03:54:32 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_1 and buggy_require_wbc_5
[INFO] | 2024-09-29 03:54:32 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_1 and slithermine_14
[INFO] | 2024-09-29 03:54:33 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_1 and slithermine_15
[INFO] | 2024-09-29 03:54:33 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_1 and slithermine_16
[INFO] | 2024-09-29 03:54:34 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_1 and slithermine_17
[INFO] | 2024-09-29 03:54:34 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_1 and slithermine_18
[INFO] | 2024-09-29 03:54:34 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_1 and slithermine_19
[INFO] | 2024-09-29 03:54:35 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_1 and slithermine_20
[INFO] | 2024-09-29 03:54:35 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_1 and slithermine_21
[INFO] | 2024-09-29 03:54:36 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_1 and slithermine_22
[INFO] | 2024-09-29 03:54:36 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_1 and slithermine_23
[INFO] | 2024-09-29 03:54:37 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_1 and slithermine_24
[INFO] | 2024-09-29 03:54:38 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_2 and buggy_require_wbc_1
[INFO] | 2024-09-29 03:54:38 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_2 and buggy_require_wbc_2
[INFO] | 2024-09-29 03:54:39 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_2 and buggy_require_wbc_3
[INFO] | 2024-09-29 03:54:39 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_2 and non_buggy_require_wbc_1
[INFO] | 2024-09-29 03:54:40 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_2 and slithermine_5
[INFO] | 2024-09-29 03:54:40 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_2 and slithermine_6
[INFO] | 2024-09-29 03:54:41 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_2 and slithermine_7
[INFO] | 2024-09-29 03:54:42 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_2 and slithermine_8
[INFO] | 2024-09-29 03:54:42 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_2 and slithermine_9
[INFO] | 2024-09-29 03:54:43 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_2 and slithermine_10
[INFO] | 2024-09-29 03:54:43 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_2 and slithermine_11
[INFO] | 2024-09-29 03:54:44 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_2 and slithermine_12
[INFO] | 2024-09-29 03:54:45 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_2 and buggy_require_wbc_4
[INFO] | 2024-09-29 03:54:45 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_2 and buggy_require_wbc_5
[INFO] | 2024-09-29 03:54:46 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_2 and slithermine_14
[INFO] | 2024-09-29 03:54:47 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_2 and slithermine_15
[INFO] | 2024-09-29 03:54:47 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_2 and slithermine_16
[INFO] | 2024-09-29 03:54:48 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_2 and slithermine_17
[INFO] | 2024-09-29 03:54:49 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_2 and slithermine_18
[INFO] | 2024-09-29 03:54:49 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_2 and slithermine_19
[INFO] | 2024-09-29 03:54:50 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_2 and slithermine_20
[INFO] | 2024-09-29 03:54:51 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_2 and slithermine_21
[INFO] | 2024-09-29 03:54:52 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_2 and slithermine_22
[INFO] | 2024-09-29 03:54:52 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_2 and slithermine_23
[INFO] | 2024-09-29 03:54:53 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_2 and slithermine_24
[INFO] | 2024-09-29 03:54:53 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_3 and buggy_require_wbc_1
[INFO] | 2024-09-29 03:54:54 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_3 and buggy_require_wbc_2
[INFO] | 2024-09-29 03:54:54 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_3 and buggy_require_wbc_3
[INFO] | 2024-09-29 03:54:54 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_3 and non_buggy_require_wbc_1
[INFO] | 2024-09-29 03:54:54 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_3 and slithermine_5
[INFO] | 2024-09-29 03:54:55 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_3 and slithermine_6
[INFO] | 2024-09-29 03:54:55 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_3 and slithermine_7
[INFO] | 2024-09-29 03:54:55 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_3 and slithermine_8
[INFO] | 2024-09-29 03:54:56 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_3 and slithermine_9
[INFO] | 2024-09-29 03:54:56 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_3 and slithermine_10
[INFO] | 2024-09-29 03:54:56 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_3 and slithermine_11
[INFO] | 2024-09-29 03:54:56 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_3 and slithermine_12
[INFO] | 2024-09-29 03:54:57 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_3 and buggy_require_wbc_4
[INFO] | 2024-09-29 03:54:57 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_3 and buggy_require_wbc_5
[INFO] | 2024-09-29 03:54:57 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_3 and slithermine_14
[INFO] | 2024-09-29 03:54:57 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_3 and slithermine_15
[INFO] | 2024-09-29 03:54:58 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_3 and slithermine_16
[INFO] | 2024-09-29 03:54:58 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_3 and slithermine_17
[INFO] | 2024-09-29 03:54:58 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_3 and slithermine_18
[INFO] | 2024-09-29 03:54:59 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_3 and slithermine_19
[INFO] | 2024-09-29 03:54:59 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_3 and slithermine_20
[INFO] | 2024-09-29 03:54:59 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_3 and slithermine_21
[INFO] | 2024-09-29 03:54:59 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_3 and slithermine_22
[INFO] | 2024-09-29 03:55:00 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_3 and slithermine_23
[INFO] | 2024-09-29 03:55:00 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions buggy_require_wbc_3 and slithermine_24
[INFO] | 2024-09-29 03:55:01 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions slithermine_5 and buggy_require_wbc_1
[INFO] | 2024-09-29 03:55:01 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions slithermine_5 and buggy_require_wbc_2
[INFO] | 2024-09-29 03:55:02 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions slithermine_5 and buggy_require_wbc_3
[INFO] | 2024-09-29 03:55:02 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions slithermine_5 and non_buggy_require_wbc_1
[INFO] | 2024-09-29 03:55:03 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions slithermine_5 and slithermine_5
[INFO] | 2024-09-29 03:55:03 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions slithermine_5 and slithermine_6
[INFO] | 2024-09-29 03:55:04 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions slithermine_5 and slithermine_7
[INFO] | 2024-09-29 03:55:05 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions slithermine_5 and slithermine_8
[INFO] | 2024-09-29 03:55:05 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions slithermine_5 and slithermine_9
[INFO] | 2024-09-29 03:55:06 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions slithermine_5 and slithermine_10
[INFO] | 2024-09-29 03:55:07 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions slithermine_5 and slithermine_11
[INFO] | 2024-09-29 03:55:07 AM | analyzer.require_auto_cases | DAO dependency detected in file require_auto_cases.sol in contract SimpleDAO in by composing functions slithermine_5 and slithermine_12
