[INFO] | 2024-11-10 07:39:07 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Analysis started at: 2024-11-10 07:39:07 AM
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function balanceOf
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for transfer
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for transfer
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function transfer
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function totalSupply
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function balanceOf
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function totalSupply
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function balanceOf
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for transfer
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for transfer
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function transfer
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for allowance
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for allowance
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function allowance
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function transferFrom
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for approve
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for approve
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function approve
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function totalSupply
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function balanceOf
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for transfer
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for transfer
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function transfer
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function totalSupply
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function balanceOf
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for allowance
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for allowance
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function allowance
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function transferFrom
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for approve
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for approve
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function approve
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for approve
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for approve
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Range graph generated
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function approve
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for allowance
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for allowance
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function allowance
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for Ownable
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for Ownable
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Range graph generated
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function Ownable
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function totalSupply
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function balanceOf
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for transfer
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for transfer
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function transfer
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function totalSupply
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function balanceOf
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for allowance
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for allowance
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function allowance
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function transferFrom
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for approve
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for approve
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function approve
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for approve
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for approve
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Range graph generated
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function approve
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for allowance
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for allowance
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function allowance
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Range graph generated
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for onlyOwner
