[INFO] | 2024-11-10 07:41:15 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Analysis started at: 2024-11-10 07:41:15 AM
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function transfer
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function balanceOf
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for tokenFallback
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for tokenFallback
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function tokenFallback
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for gauntletRequirement
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for gauntletRequirement
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function gauntletRequirement
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for gauntletRemovable
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for gauntletRemovable
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function gauntletRemovable
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for decimals
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for decimals
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function decimals
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for stakingRequirement
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for stakingRequirement
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function stakingRequirement
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function balanceOf
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for dividendsOf
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for dividendsOf
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function dividendsOf
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for calculateTokensReceived
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for calculateTokensReceived
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function calculateTokensReceived
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for calculateEthereumReceived
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for calculateEthereumReceived
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function calculateEthereumReceived
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for myTokens
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for myTokens
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function myTokens
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for myDividends
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for myDividends
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function myDividends
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function totalSupply
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for transfer
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for transfer
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function transfer
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for buy
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for buy
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function buy
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for sell
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for sell
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function sell
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for withdraw
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for withdraw
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function withdraw
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for pIDxName_
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for pIDxName_
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function pIDxName_
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for pIDxAddr_
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for pIDxAddr_
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function pIDxAddr_
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for getPlayerAddr
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for getPlayerAddr
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function getPlayerAddr
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for constructor
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for constructor
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Range graph generated
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function constructor
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for fallback
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for fallback
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function fallback
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for tokenFallback
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for tokenFallback
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function tokenFallback
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for onlyParent
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for onlyParent
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function onlyParent
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for acceptNewOwner
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for acceptNewOwner
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Range graph generated
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function acceptNewOwner
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for ignoreTokenFallback
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for ignoreTokenFallback
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Range graph generated
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function ignoreTokenFallback
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for setReferrer
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for setReferrer
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Range graph generated
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function setReferrer
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for baseHourglass
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for baseHourglass
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function baseHourglass
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for refHandlerAddress
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for refHandlerAddress
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function refHandlerAddress
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function balanceOf
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for myBalance
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for myBalance
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function myBalance
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for allowance
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for allowance
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function allowance
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for dividendsOf
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for dividendsOf
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function dividendsOf
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for refBonusOf
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for refBonusOf
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function refBonusOf
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for myRefBonus
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for myRefBonus
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function myRefBonus
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for stakingRequirement
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for stakingRequirement
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function stakingRequirement
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for bytesToBytes32
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for bytesToBytes32
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function bytesToBytes32
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for isContract
[WARNING] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Can there be this kind of variables
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for isContract
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function isContract
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for tokenFallback
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Return summary generated for tokenFallback
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Processed function tokenFallback
[INFO] | 2024-11-10 07:41:32 AM | analyzer.0x058a144951e062fc14f310057d2fd9ef0cf5095b | Generating return summary for slitherConstructorVariables
