[INFO] | 2024-11-10 07:38:49 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Analysis started at: 2024-11-10 07:38:49 AM
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for add
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function add
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function balanceOf
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for transfer
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for transfer
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function transfer
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function balanceOf
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for transfer
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for transfer
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function transfer
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for allowance
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for allowance
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function allowance
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function transferFrom
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for approve
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for approve
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function approve
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function balanceOf
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for transfer
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for transfer
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function transfer
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function balanceOf
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for onlyPayloadSize
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for onlyPayloadSize
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function onlyPayloadSize
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function balanceOf
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for transfer
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for transfer
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function transfer
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for allowance
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for allowance
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function allowance
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function transferFrom
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for approve
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for approve
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function approve
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function balanceOf
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for approve
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for approve
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Range graph generated
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function approve
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for allowance
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for allowance
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function allowance
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for onlyPayloadSize
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for onlyPayloadSize
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function onlyPayloadSize
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function balanceOf
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for transfer
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for transfer
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function transfer
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for allowance
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for allowance
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function allowance
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function transferFrom
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for approve
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for approve
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function approve
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function balanceOf
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for approve
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for approve
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Range graph generated
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function approve
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for allowance
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for allowance
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function allowance
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for DesToken
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for DesToken
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Range graph generated
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function DesToken
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Range graph generated
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for onlyPayloadSize
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for onlyPayloadSize
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function onlyPayloadSize
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for Ownable
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for Ownable
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Range graph generated
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function Ownable
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function onlyOwner
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for Ownable
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for Ownable
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Range graph generated
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function Ownable
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Range graph generated
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function onlyOwner
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for onlyInEmergency
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for onlyInEmergency
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function onlyInEmergency
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for Ownable
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for Ownable
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Range graph generated
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function Ownable
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for DesTokenSale
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for DesTokenSale
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Range graph generated
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function DesTokenSale
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Range graph generated
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function onlyOwner
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for onlyInEmergency
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for onlyInEmergency
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function onlyInEmergency
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for stopInEmergency
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for stopInEmergency
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function stopInEmergency
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for transfer
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for transfer
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Range graph generated
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function transfer
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for transfer
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for transfer
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Range graph generated
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function transfer
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Range graph generated
