[INFO] | 2024-11-10 07:38:02 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Analysis started at: 2024-11-10 07:38:02 AM
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function balanceOf
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for transfer
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for transfer
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function transfer
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function balanceOf
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for allowance
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for allowance
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function allowance
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function transferFrom
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for approve
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for approve
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function approve
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for approve
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for approve
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Range graph generated
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function approve
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for allowance
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for allowance
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function allowance
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function balanceOf
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for transfer
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for transfer
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function transfer
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function balanceOf
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for allowance
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for allowance
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function allowance
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function transferFrom
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for approve
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for approve
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function approve
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for approve
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for approve
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Range graph generated
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function approve
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for allowance
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for allowance
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function allowance
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for OpportyToken
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for OpportyToken
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Range graph generated
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function OpportyToken
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for Ownable
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for Ownable
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Range graph generated
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function Ownable
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function onlyOwner
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for Ownable
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for Ownable
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Range graph generated
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function Ownable
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for HoldPresaleContract
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for HoldPresaleContract
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Range graph generated
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function HoldPresaleContract
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function onlyOwner
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for onlyAssetsOwners
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for onlyAssetsOwners
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function onlyAssetsOwners
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for transfer
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for transfer
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Range graph generated
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function transfer
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for transfer
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for transfer
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Range graph generated
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function transfer
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Range graph generated
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function transferFrom
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for decreaseApproval
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for decreaseApproval
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Range graph generated
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function decreaseApproval
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for transfer
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for transfer
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Range graph generated
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function transfer
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Range graph generated
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function transferFrom
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for decreaseApproval
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for decreaseApproval
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Range graph generated
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function decreaseApproval
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for increaseApproval
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for increaseApproval
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Range graph generated
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function increaseApproval
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for increaseApproval
