[INFO] | 2024-11-10 07:40:10 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Analysis started at: 2024-11-10 07:40:10 AM
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function mul
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for div
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for div
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function div
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function balanceOf
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for transfer
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for transfer
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function transfer
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function transferFrom
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for constructor
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for constructor
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Range graph generated
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function constructor
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for deposit
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for deposit
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function deposit
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for transfer
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for transfer
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function transfer
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for constructor
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for constructor
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Range graph generated
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function constructor
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for updateGovernanceParams
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for updateGovernanceParams
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Range graph generated
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function updateGovernanceParams
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for _submitProposal
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for _submitProposal
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Range graph generated
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function _submitProposal
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for updateDelegateKey
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for updateDelegateKey
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Range graph generated
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function updateDelegateKey
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for canRagequit
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for canRagequit
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function canRagequit
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for max
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for max
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function max
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for getMemberProposalVote
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for getMemberProposalVote
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function getMemberProposalVote
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for getProposalFlags
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for getProposalFlags
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function getProposalFlags
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for getProposalQueueLength
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for getProposalQueueLength
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function getProposalQueueLength
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for getTokenCount
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for getTokenCount
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function getTokenCount
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for getUserTokenBalance
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for getUserTokenBalance
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function getUserTokenBalance
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for fallback
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for fallback
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function fallback
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for fairShare
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for fairShare
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function fairShare
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for registerMember
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for registerMember
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Range graph generated
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function registerMember
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for unsafeAddToBalance
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for unsafeAddToBalance
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Range graph generated
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function unsafeAddToBalance
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for unsafeSubtractFromBalance
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for unsafeSubtractFromBalance
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Range graph generated
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function unsafeSubtractFromBalance
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function balanceOf
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for name
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for name
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function name
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for symbol
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for symbol
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function symbol
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for decimals
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for decimals
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function decimals
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function totalSupply
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for burnGuildToken
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for burnGuildToken
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Range graph generated
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function burnGuildToken
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for convertSharesToLoot
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for convertSharesToLoot
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Range graph generated
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function convertSharesToLoot
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for mintGuildToken
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for mintGuildToken
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Range graph generated
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function mintGuildToken
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Range graph generated
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for nonReentrant
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for nonReentrant
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Range graph generated
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function nonReentrant
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for onlyDelegate
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for onlyDelegate
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function onlyDelegate
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for submitProposal
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for submitProposal
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Range graph generated
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function submitProposal
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for _ragequit
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for _ragequit
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Range graph generated
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function _ragequit
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for unwrapShares
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for unwrapShares
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Range graph generated
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function unwrapShares
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for transfer
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for transfer
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Range graph generated
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function transfer
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for getCurrentPeriod
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for getCurrentPeriod
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function getCurrentPeriod
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for _didPass
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for _didPass
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function _didPass
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for collectTokens
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for collectTokens
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Range graph generated
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Processed function collectTokens
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Generating return summary for _withdrawBalance
[INFO] | 2024-11-10 07:40:19 AM | analyzer.0x2daae64cc8516187c9d2ab209f3faa2f83b246e1 | Return summary generated for _withdrawBalance
