[INFO] | 2024-11-10 07:37:54 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Analysis started at: 2024-11-10 07:37:54 AM
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for getNumWinners
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for getNumWinners
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function getNumWinners
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for formula
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for formula
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function formula
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for calculateStep
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for calculateStep
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function calculateStep
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for fallback
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for fallback
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function fallback
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for play
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for play
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function play
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for getPrizeAmount
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for getPrizeAmount
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function getPrizeAmount
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for getNumWinners
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for getNumWinners
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function getNumWinners
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for getPlayers
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for getPlayers
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function getPlayers
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for getWinners
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for getWinners
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function getWinners
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for getStat
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for getStat
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function getStat
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for calcaultePrizes
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for calcaultePrizes
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function calcaultePrizes
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for finish
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for finish
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function finish
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for revoke
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for revoke
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function revoke
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for play
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for play
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function play
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for getState
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for getState
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function getState
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for getBet
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for getBet
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function getBet
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for getPlayers
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for getPlayers
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function getPlayers
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for onlyPlayer
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for onlyPlayer
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function onlyPlayer
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for validBet
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for validBet
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function validBet
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for inactiveGame
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for inactiveGame
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function inactiveGame
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for finishedGame
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for finishedGame
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function finishedGame
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for activeGame
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for activeGame
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function activeGame
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for onlyAdministrator
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for onlyAdministrator
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function onlyAdministrator
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for fallback
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for fallback
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function fallback
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for play
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for play
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function play
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for getPrizeAmount
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for getPrizeAmount
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function getPrizeAmount
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for getNumWinners
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for getNumWinners
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function getNumWinners
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for getPlayers
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for getPlayers
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function getPlayers
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for getWinners
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for getWinners
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function getWinners
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for getStat
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for getStat
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function getStat
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for calcaultePrizes
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for calcaultePrizes
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function calcaultePrizes
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for finish
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for finish
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function finish
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for revoke
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for revoke
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function revoke
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for play
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for play
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function play
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for getState
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for getState
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function getState
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for getBet
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for getBet
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function getBet
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for getPlayers
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for getPlayers
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function getPlayers
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for UnilotTailEther
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for UnilotTailEther
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Range graph generated
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function UnilotTailEther
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for validBet
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for validBet
