[INFO] | 2024-11-10 07:37:06 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Analysis started at: 2024-11-10 07:37:06 AM
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Processed function transfer
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Processed function transferFrom
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Generating return summary for approve
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Return summary generated for approve
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Processed function approve
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Generating return summary for allowance
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Return summary generated for allowance
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Processed function allowance
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Generating return summary for constructor
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Return summary generated for constructor
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Processed function constructor
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Generating return summary for acceptOwnership
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Return summary generated for acceptOwnership
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Processed function acceptOwnership
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Generating return summary for ownerOnly
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Return summary generated for ownerOnly
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Processed function ownerOnly
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Generating return summary for constructor
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Return summary generated for constructor
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Processed function constructor
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Generating return summary for acceptOwnership
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Return summary generated for acceptOwnership
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Processed function acceptOwnership
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Generating return summary for getBonus
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Return summary generated for getBonus
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Processed function getBonus
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Generating return summary for canBuy
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Return summary generated for canBuy
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Processed function canBuy
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Generating return summary for ownerOnly
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Return summary generated for ownerOnly
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Processed function ownerOnly
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Generating return summary for addBonus
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Return summary generated for addBonus
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Processed function addBonus
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Generating return summary for refund
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Return summary generated for refund
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Processed function refund
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Generating return summary for withdrawTokens
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Return summary generated for withdrawTokens
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Processed function withdrawTokens
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Generating return summary for tokensLeft
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Return summary generated for tokensLeft
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Processed function tokensLeft
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Generating return summary for constructor
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Return summary generated for constructor
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Processed function constructor
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Processed function transferOwnership
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Processed function transferOwnership
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Generating return summary for withdraw
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Return summary generated for withdraw
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Processed function withdraw
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Generating return summary for open
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Return summary generated for open
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Processed function open
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Generating return summary for closeSuccess
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Return summary generated for closeSuccess
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Processed function closeSuccess
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Generating return summary for closeFail
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Return summary generated for closeFail
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Processed function closeFail
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Generating return summary for buy
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Return summary generated for buy
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Processed function buy
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Generating return summary for fallback
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Return summary generated for fallback
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Range graph generated
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Processed function fallback
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Value Range Analysis took 0.021156 seconds
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Value Range Analysis finished
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Storage dependency graph compostion started!
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Storage dependency graph compostion finished!
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Dependency detection started!
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Dependency detection finished!
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Static Analysis took 3.036490 seconds
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Dependency does not exist
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Symbolic execution is not needed!
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Analysis finished!
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Analysis took 3.036803 seconds
[INFO] | 2024-11-10 07:37:09 AM | analyzer.0x1da73fc09ea07781482994036a0eecc7e6952dfb | Analysis finished at: 2024-11-10 07:37:09 AM
