[INFO] | 2024-11-10 07:37:26 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Analysis started at: 2024-11-10 07:37:26 AM
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for convertPurity
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function convertPurity
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for getEtherbotsIndex
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for getEtherbotsIndex
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function getEtherbotsIndex
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Range graph generated
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for supportsInterface
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for supportsInterface
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function supportsInterface
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for supportsInterface
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for supportsInterface
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function supportsInterface
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function balanceOf
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for ownerOf
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for ownerOf
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function ownerOf
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for safeTransferFrom
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for safeTransferFrom
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function safeTransferFrom
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function transferFrom
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for approve
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for approve
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function approve
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for getApproved
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for getApproved
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function getApproved
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for setApprovalForAll
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for setApprovalForAll
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function setApprovalForAll
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for isApprovedForAll
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for isApprovedForAll
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function isApprovedForAll
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for safeTransferFrom
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for safeTransferFrom
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function safeTransferFrom
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for supportsInterface
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for supportsInterface
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function supportsInterface
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function balanceOf
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for ownerOf
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for ownerOf
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function ownerOf
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for safeTransferFrom
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for safeTransferFrom
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function safeTransferFrom
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function transferFrom
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for approve
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for approve
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function approve
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for getApproved
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for getApproved
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function getApproved
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for setApprovalForAll
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for setApprovalForAll
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function setApprovalForAll
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for isApprovedForAll
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for isApprovedForAll
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function isApprovedForAll
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for safeTransferFrom
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for safeTransferFrom
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function safeTransferFrom
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for batches
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for batches
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function batches
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for userIDToAddress
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for userIDToAddress
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function userIDToAddress
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for getDetails
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for getDetails
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function getDetails
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for setQuality
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for setQuality
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function setQuality
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for mintCards
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for mintCards
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function mintCards
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for mintCard
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for mintCard
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function mintCard
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for burn
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for burn
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function burn
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for batchSize
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for batchSize
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function batchSize
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for convertPurity
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for convertPurity
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function convertPurity
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for getEtherbotsIndex
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for getEtherbotsIndex
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function getEtherbotsIndex
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for constructor
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for constructor
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Range graph generated
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function constructor
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Range graph generated
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for constructor
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for constructor
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Range graph generated
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function constructor
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for canBeMigrated
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for canBeMigrated
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function canBeMigrated
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for convertProto
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for convertProto
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function convertProto
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for convertProto
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for convertProto
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function convertProto
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for migrate
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for migrate
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Range graph generated
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function migrate
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Generating return summary for migrate
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Return summary generated for migrate
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Range graph generated
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Processed function migrate
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Value Range Analysis took 0.013334 seconds
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Value Range Analysis finished
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Storage dependency graph compostion started!
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Storage dependency graph compostion finished!
[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Dependency detection started!
[INFO] | 2024-11-10 07:37:29 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | DAO dependency detected in file 0x5f38c57b268664015de387229bc9d3822b53ec32.sol in contract v1Migration in by composing functions migrate and migrate
[INFO] | 2024-11-10 07:37:29 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | DAO dependency detected in file 0x5f38c57b268664015de387229bc9d3822b53ec32.sol in contract v1Migration in by composing functions migrate and migrate
[INFO] | 2024-11-10 07:37:29 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | DAO dependency detected in file 0x5f38c57b268664015de387229bc9d3822b53ec32.sol in contract v1Migration in by composing functions migrate and migrate
[INFO] | 2024-11-10 07:37:30 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | DAO dependency detected in file 0x5f38c57b268664015de387229bc9d3822b53ec32.sol in contract v1Migration in by composing functions migrate and migrate
[INFO] | 2024-11-10 07:37:30 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Dependency detection finished!
[INFO] | 2024-11-10 07:37:30 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Static Analysis took 3.801048 seconds
[INFO] | 2024-11-10 07:37:30 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Dependency exists
[INFO] | 2024-11-10 07:37:30 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Invoking symbolic executor!
[INFO] | 2024-11-10 07:37:32 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Symbolic execution took 2.782448 seconds
[INFO] | 2024-11-10 07:37:32 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Symbolic execution finished!
[INFO] | 2024-11-10 07:37:32 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Analysis finished!
[INFO] | 2024-11-10 07:37:32 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Analysis took 6.584242 seconds
[INFO] | 2024-11-10 07:37:32 AM | analyzer.0x5f38c57b268664015de387229bc9d3822b53ec32 | Analysis finished at: 2024-11-10 07:37:32 AM

real	0m8.537s
user	0m12.690s
