[INFO] | 2024-11-10 07:39:21 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Analysis started at: 2024-11-10 07:39:21 AM
[WARNING] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | No lvalue eligible assignment, is this some bug!
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Processed function totalSupply
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Processed function balanceOf
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Generating return summary for transfer
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Return summary generated for transfer
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Range graph generated
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Processed function transfer
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Range graph generated
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Processed function transferFrom
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Generating return summary for approve
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Return summary generated for approve
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Range graph generated
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Processed function approve
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Generating return summary for allowance
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Return summary generated for allowance
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Processed function allowance
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Generating return summary for cards_black_total
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Return summary generated for cards_black_total
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Processed function cards_black_total
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Generating return summary for cards_gold_total
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Return summary generated for cards_gold_total
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Processed function cards_gold_total
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Generating return summary for cards_titanium_total
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Return summary generated for cards_titanium_total
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Processed function cards_titanium_total
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Generating return summary for cards_blue_total
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Return summary generated for cards_blue_total
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Processed function cards_blue_total
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Generating return summary for cards_start_total
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Return summary generated for cards_start_total
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Processed function cards_start_total
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Range graph generated
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Processed function onlyOwner
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Generating return summary for div
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Return summary generated for div
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Processed function div
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Generating return summary for max64
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Return summary generated for max64
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Processed function max64
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Generating return summary for min64
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Return summary generated for min64
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Processed function min64
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Generating return summary for max256
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Return summary generated for max256
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Processed function max256
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Generating return summary for min256
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Return summary generated for min256
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Processed function min256
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Generating return summary for assert
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Return summary generated for assert
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Processed function assert
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Generating return summary for withdraw
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Return summary generated for withdraw
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Processed function withdraw
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Generating return summary for mul
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Return summary generated for mul
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Processed function mul
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Generating return summary for sub
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Return summary generated for sub
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Processed function sub
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Generating return summary for add
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Return summary generated for add
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Processed function add
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Generating return summary for tokens_buy
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Return summary generated for tokens_buy
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Range graph generated
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Processed function tokens_buy
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Generating return summary for fallback
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Return summary generated for fallback
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Range graph generated
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Processed function fallback
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Value Range Analysis took 0.055133 seconds
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Value Range Analysis finished
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Storage dependency graph compostion started!
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Storage dependency graph compostion finished!
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Dependency detection started!
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Dependency detection finished!
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Static Analysis took 2.720543 seconds
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Dependency does not exist
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Symbolic execution is not needed!
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Analysis finished!
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Analysis took 2.720748 seconds
[INFO] | 2024-11-10 07:39:24 AM | analyzer.0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936 | Analysis finished at: 2024-11-10 07:39:24 AM

real	0m4.251s
user	0m5.741s
sys	0m2.554s
