[INFO] | 2024-11-10 07:38:17 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Analysis started at: 2024-11-10 07:38:17 AM
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for constructor
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Range graph generated
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function constructor
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for bytesToAddress
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | We should not consider this kind of return values!
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for bytesToAddress
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function bytesToAddress
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for amountOfPlayers
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for amountOfPlayers
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function amountOfPlayers
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Range graph generated
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function onlyOwner
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for notFromContract
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for notFromContract
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function notFromContract
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for newTicket
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for newTicket
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Range graph generated
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function newTicket
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for sendBonus
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for sendBonus
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function sendBonus
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for withdrawERC20
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for withdrawERC20
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function withdrawERC20
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for withdrawERC20
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for withdrawERC20
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function withdrawERC20
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for renounceOwnership
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for renounceOwnership
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Range graph generated
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function renounceOwnership
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Range graph generated
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function transferOwnership
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for ticketsOf
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for ticketsOf
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function ticketsOf
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for referrerOf
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for referrerOf
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function referrerOf
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for renounceOwnership
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for renounceOwnership
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Range graph generated
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function renounceOwnership
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Range graph generated
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function transferOwnership
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for changeContracts
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for changeContracts
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Range graph generated
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function changeContracts
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for changePrize
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for changePrize
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Range graph generated
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function changePrize
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for changeInterval
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for changeInterval
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Range graph generated
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function changeInterval
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for addReferrer
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for addReferrer
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Range graph generated
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function addReferrer
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for renounceOwnership
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for renounceOwnership
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Range graph generated
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function renounceOwnership
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Range graph generated
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function transferOwnership
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for pause
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for pause
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Range graph generated
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function pause
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for unpause
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for unpause
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Range graph generated
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function unpause
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for drawing
